id,createdAt,state,categoryId,categoryName,latitude,longitude,replacingText,firstPictureUrl,nearest_segment_id,nearest_segment_name,distance_to_bike_path_meters,is_cycling_related,is_cycling_related_regex,is_cycling_related_llm,subcategory,llm_confidence,explanation_de,score_keywords,score_penalty,score_distance,score_category,score_corridor,score_state,score_recency,confidence_score,cyclist_impact_label
808,2025-03-20T12:38:04.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1312,8.2172,"Siehe Foto, abgesackte Pflasterung an diversen Stellen in den Radwegen beidseitig des Westfalendamms - teilweise gefährlich, insbesondere bei Dunkelheit.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/a6875bfa-05e7-4745-a3f7-eca216eacfc2_1747128011385_flaw_reporter_report_picture.png,27047656,,1.37,True,True,True,pothole_damage,0.9,"Abgesackte Pflasterung in Radwegen, die eine Gefahr darstellt.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
818,2025-03-21T16:01:29.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.126,8.2268,Es fehlt ein Verkehrszeichen welches auf Fußgänger und Fahradfahrer hinweist. Dieses stand hier mal. Ferner ist der Weg für Fahrradfahrer schlecht passierbar. Durch Bauarbeiten wurde der Weg nicht wieder ordentlich begradigt. Mängel beim darüber fahren können entstehen.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/bdb47071-55ad-4df2-ba40-26c957ba8f67_1747128013480_flaw_reporter_report_picture.png,23082382,,7.19,True,True,True,signage_detours,0.8,Fehlendes Verkehrszeichen und schlecht begradigter Weg nach Bauarbeiten beeinträchtigen Radfahrer.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
821,2025-03-22T16:31:27.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1697,8.2114,"Vor dem Gebäude Scheideweg 135, zwischen den beiden Ampeln an der Kreuzung Scheideweg/Eßkamp haben die Baumwurzeln die Pflastersteine des Radwegs (stadteinwärts) erheblich angehoben.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/8c649f42-db63-4426-9476-c0a9b7676543_1747128014448_flaw_reporter_report_picture.png,281022288,,21.67,True,True,True,pothole_damage,0.9,"Baumwurzeln haben die Pflastersteine des Radwegs angehoben, was eine Gefahr darstellt.",50,0,20,15,0,10,-10,85,Confirmed cycling issue
823,2025-03-23T05:32:14.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.1401,8.1461,"Gegenüber der Hausnummern 96 und 106 befindet sich unten an den Stämmen der großen Eichen Bewuchs, der in den Gehweg hineinragt. Wenn die Äste demnächst auch noch belaubt sind, wird der Gehweg ziemlich verengt.",,1308302746,,16.32,True,True,True,vegetation_block,0.7,"Überhängende Äste und Bewuchs ragen in den Gehweg und verengen ihn, was auch Radfahrer auf gemeinsamen Wegen beeinträchtigen kann.",50,0,20,15,0,10,-10,85,Confirmed cycling issue
825,2025-03-23T12:26:47.000+00:00,OPEN,10,Privates Grün an Straßen 🌲,53.1571,8.2079,"Am Nedderend sind Rabatten die den Parkstreifen immer wieder unterbrechen.Vor Haunummer 1,3,5.7und 15 Diese sind wohl noch nicht fertig gemacht worden, ich hatte die ganze Angelegenheit ID: 13594 25.09.2024 05:17   schon mit behoben gekennzeichnet, jedoch hatte ich die vorderen Bereiche noch nicht gesehen,  daher schreibe ich das hier noch mal.Aber die übriegen Rabatten sehen svhon  wesentlich besser aus, Herzlichen Dank dafür an alle Beteiligten.",,11406453,Rostocker Straße,45.08,False,False,False,unrelated,0.6,"Die Beschreibung bezieht sich auf Rabatten und deren Fertigstellung, was keinen direkten Bezug zur Radinfrastruktur hat.",0,0,10,15,0,10,-10,25,Possibly affects cyclists
826,2025-03-23T15:16:04.000+00:00,IN_PROCESS,4,Verkehrszeichen ⚠️  ,53.1341,8.2046,"In der Lindenallee wird bezüglich der Sperrung der Hindenburgstraße darauf hingewiesen, der U4 zu folgen. Als Autofahrer fährt man also durch bis zur Hauptstraße, mangels Alternative, findet dort aber keinerlei Hinweisschild auf die U4. Dieses wurde offensichtlich irgendwann mal entfernt und sollte wieder aufgestellt werden.",,329042253,Meinardusstraße,1.64,False,True,False,unrelated,0.7,Das Problem betrifft die Beschilderung für Autofahrer und hat keinen direkten Bezug zum Radverkehr.,0,-45,35,15,0,10,-10,5,Not cycling-specific
833,2025-03-23T20:11:58.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1696,8.262,"auf Höhe der Abbiegung zur August Hanken Str. ist der Asphalt an sehr vielen Stellen und großflächig defekt  auf der Elsflether Str.!
Das muß umgehend erneuert werden!
Gefahr ist sehr groß für alle Verkehrsteilnehmer!",,33936367,,2.01,True,True,True,pothole_damage,0.9,"Großflächige und gefährliche Asphaltschäden auf der Straße, die auch Radfahrer betreffen.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
836,2025-03-24T10:11:35.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.151,8.1948,"Vermutlich städtisches Grundstück zwischen Jägerstraße 66 und Autobahnbrücke (siehe Markierung aus dem Liegenschaftskataster): Grünzeug ragt in den Gehweg und stört. Rad/Gehweg vor dem Grundstück: Seit Monaten kein Laub gefegt. Man bräuchte schon eine Schneeschippe, um die Laubmengen abzutransportieren. Bitte entfernen Sie das Laub, es wird Frühling und die Menschen freuen sich wenn der Gehweg gekehrt würde.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/def5f0e6-460c-48dc-bbdb-f717f94b8b71_1747128017390_flaw_reporter_report_picture.png,294635702,Jägerstraße,1.59,True,True,True,vegetation_block,0.8,"Grünzeug ragt in den Gehweg und Laub blockiert den Rad-/Gehweg, was die Nutzbarkeit für Radfahrer einschränkt.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
837,2025-03-24T10:16:24.000+00:00,IN_PROCESS,8,Wilde Müllkippe 🧹,53.1314,8.2006,"Straße und Gehweg an der Kleiststraße neben (!) der Förderschule beidseits jetzt Ende März 25 mit Bergen an verrotetem Laub. Es handelt sich vermutlich um ein städtisches Grundstück (eingezäunt, Grünanlage), bitte entfernen Sie das Laub vom Gehweg und Straße. Die ganze Gegend wirkt absolut heruntergekommen, weil die Stadt nicht kehrt",,377468614,,68.88,True,False,True,glass_debris,0.8,"Verrottetes Laub auf Straße und Gehweg beeinträchtigt die Nutzbarkeit, auch für Radfahrer.",50,0,0,0,0,10,-10,50,Likely cycling issue
846,2025-03-25T04:26:12.000+00:00,IN_PROCESS,4,Verkehrszeichen ⚠️  ,53.1265,8.2134,Niedersachsendamm zwischen Achterdiek und Cloppenburger Straße in beiden Fahrtrichtungen mehrere verschmutze Straßenschilder,,1413914802,,1.37,False,True,False,unrelated,0.7,Verschmutzte Straßenschilder sind ein allgemeines Problem und haben keinen spezifischen Bezug zum Radverkehr.,0,-45,35,15,0,10,-10,5,Not cycling-specific
847,2025-03-25T04:31:24.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1412,8.1653,Zwischen Thomas-Dehler-Straße und Theodor-Heuss-Straße im Bereich der Verkehrsberuhigung wurde ein Zebrastreifen auf die Fahrbahn gemalt.,,40852541,Kennedystraße,0.27,True,True,True,crossing_safety,0.8,Ein neu aufgemalter Zebrastreifen im Bereich der Verkehrsberuhigung kann die Sicherheit für Radfahrer an dieser Stelle beeinflussen.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
848,2025-03-25T06:28:03.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1412,8.1653,"Ein selbst gemalte Fußgängerüberquerung im Bereich des Kindergarten, Höhe Verkehrsinsel",,40852541,Kennedystraße,0.27,True,True,True,crossing_safety,0.8,Eine selbst gemalte Fußgängerüberquerung in der Nähe eines Kindergartens kann die Sicherheit für Radfahrer beeinflussen.,50,0,35,15,0,10,-10,100,Confirmed cycling issue
851,2025-03-25T10:30:17.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1974,8.2401,"Bürgersteig Hopfenweg Ecke Hoppenriekels
Auf dem Steig stehen einige Pflastersteine hoch.
Ich bin bei Dunkelheit dort gestolpert und gefallen. 
Körperlicher Schaden: kleinere Hautabschürfungen.",,69327619,,255.09,True,True,True,pothole_damage,0.9,"Hochstehende Pflastersteine auf einem Bürgersteig können für Radfahrer, die diesen nutzen müssen, eine Stolperfalle darstellen.",50,0,0,15,0,10,-10,65,Likely cycling issue
859,2025-03-25T21:50:57.000+00:00,IN_PROCESS,4,Verkehrszeichen ⚠️  ,53.1613,8.2492,"Wenn man übern Pferdemarkt fährt und dann auf die L 865 und Richtung Donnerschweer Str. wechselt, da ist links auf der Rasenfläche das Schild verbogen!
Muß erneuert werden!",,321307190,Donnerschweer Straße,2.92,True,True,True,signage_detours,0.8,"Ein verbogenes Verkehrszeichen kann die Orientierung für Radfahrer beeinträchtigen, insbesondere an Kreuzungen.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
867,2025-03-26T14:50:04.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1712,8.1958,"Es befindet sich ein riesiges, tiefes Loch am Rand der Alexanderstraße zum Parkplatz von Fleischerei Meerpohl",,438629641,,19.07,False,False,False,unrelated,0.7,"Ein Loch am Rand einer Straße, das nicht explizit einen Radweg oder eine Radverkehrsanlage betrifft, ist kein primäres Radverkehrsproblem.",0,-45,20,15,0,10,-10,0,Not cycling-specific
869,2025-03-27T08:13:10.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1719,8.2712,"Der Nedderlandsweg ist nur geschottert und es befinden sich sehr viele Schlaglöcher im Weg, diese sollten Zeitnah ausgebessert werden.",,1060984900,Achterhöfen,174.0,True,True,True,pothole_damage,0.95,Schlaglöcher auf einem geschotterten Weg beeinträchtigen direkt die Befahrbarkeit für Radfahrer.,50,0,0,15,0,10,-10,65,Likely cycling issue
870,2025-03-27T08:56:44.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1346,8.184,"Die Pflasterung des Radwegs an der Eichenstraße in Fahrtrichtung Edewechter Landstraße ist zwischen Osterkampsweg und Edewechter Landstraße inzwischen sehr holprig (Wurzeln, hochstehende Schachtdeckel, breite Fugen, abgeplatzte Steinecken)",,22617956,,36.08,True,True,True,pothole_damage,1.0,"Der Radweg ist durch Wurzeln, Schachtdeckel und Fugen sehr holprig, was die Sicherheit und den Komfort für Radfahrer stark beeinträchtigt.",50,0,10,15,0,10,-10,75,Confirmed cycling issue
878,2025-03-28T11:48:37.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.0928,8.2282,"Der nördliche Teil des Durchgangswegs zwischen Hirtenweg und Heidjerweg ist stark zugewachsen.
Ein Foto zeigt den freien südlichen Teil und das andere Foto den bepflanzten nördlichen Teil des Weges.
Ältere Mensch mit Rollator haben Probleme, diesen Weg zu nehmen und die Engstellen zu passieren.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/302a8ccb-ac36-4c31-8082-f29192f39b53_1747128024746_flaw_reporter_report_picture.png,23841032,,2.74,True,True,True,vegetation_block,0.85,"Ein zugewachsener Durchgangsweg kann die Durchfahrt für Radfahrer und andere Nutzer einschränken, auch wenn er nicht explizit als Radweg ausgewiesen ist.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
882,2025-03-29T06:56:21.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.124,8.2596,"Ausgefahrene Seitenbefestigung. Schlaglöcher bis zu 20cm tief. Dringender Handlungsbedarf, da der Ausbau nach wiederholtem Aufschub erst ab Ende 2026 saniert wird",,270888595,Hasenweg,118.21,True,True,True,pothole_damage,0.9,"Ausgefahrene Seitenbefestigungen und tiefe Schlaglöcher stellen eine Gefahr für Radfahrer dar, insbesondere wenn sie auf diese ausweichen müssen.",50,0,0,15,0,10,-10,65,Likely cycling issue
885,2025-03-29T08:26:56.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1652,8.2129,"""herrenloser"" Anhänger mit Gartenabfällen steht seit November 2024(!) in einer Parkbucht im Grünteweg bzw. aktuell im Grünstreifen
mitunter tropft es schon aus dem Anhänger heraus...",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/a3c7560c-2011-4004-83ec-8d74ea972d01_1747128026193_flaw_reporter_report_picture.png,8085278,Scheideweg,179.89,False,False,False,unrelated,0.7,Ein herrenloser Anhänger mit Gartenabfällen ist ein allgemeines Ordnungsproblem und betrifft nicht spezifisch den Radverkehr.,0,-45,0,15,0,10,-10,0,Not cycling-specific
887,2025-03-29T12:13:25.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.198,8.2072,"Bei dem Neubau Ofenerdieker Str. Ecke Am Strehl wurde der Wasserführende Graben verschüttet, es kann kein Regenwasser mehr richtig abfließen.",,22284465,Ofenerdieker Straße,14.21,False,False,False,unrelated,0.6,"Ein verschütteter Graben, der den Regenwasserabfluss behindert, ist ein allgemeines Infrastrukturproblem und nicht spezifisch radverkehrsbezogen.",0,0,20,15,0,10,-10,35,Possibly affects cyclists
898,2025-03-30T18:24:53.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1637,8.2346,"Weiße Farbe, die vermutlich auf dem Gehweg fallengelassen wurde und auch nach Regen nicht annähernd verschwindet.",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/01921125-e0fa-43f2-83cb-af6fd3aa945b_1747128029526_flaw_reporter_report_picture.png,12299262,Großer Kuhlenweg,107.2,True,False,True,glass_debris,0.8,"Weiße Farbe auf dem Gehweg kann für Radfahrer, die diesen mitbenutzen, eine Rutschgefahr darstellen.",50,0,0,15,0,10,-10,65,Likely cycling issue
909,2025-03-31T15:12:40.000+00:00,IN_PROCESS,7,Fundräder ⚡️🚲  ,53.1336,8.1706,In der kleinen Seitengasse im Dietrich Kohl Weg steht mal wieder ein verlassendes Fahrzeug (Opel) welcher einen wichtigen Parkplatz für die Anwohner dort besetzt. Mittlerweile wird schon auf der Straße oder in den Einfahrten geparkt.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/3c2138c4-2d7b-4ef8-9f37-47576ed63dad_1747128031985_flaw_reporter_report_picture.png,22729545,Billungerweg,30.6,True,True,True,illegal_parking_obstruction,0.9,"Ein verlassenes Fahrzeug, das Parkplätze blockiert und Anwohner zum Parken auf der Straße zwingt, kann indirekt den Radverkehr beeinträchtigen, indem es zu gefährlicheren Verkehrssituationen führt.",50,0,10,50,0,10,-10,110,Confirmed cycling issue
910,2025-03-31T15:20:39.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1336,8.1706,Dieses Wohnmobil klaut wenn es geparkt wird erstens zwei Parkplätze welche die Anwohner gut gebrauchen können dann zweites wird mehr als die Hälfte des Rad und Gewegs von dem Wohmobil eingenommen wird was ziemlich gefährlich ist wenn auf einer Richtung ein Fahrrad und von der anderen Richtung ein Kinderwagen kommt.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/aceb0a41-e5e2-47fd-ae7a-dfd17ad338e9_1747128032329_flaw_reporter_report_picture.png,22729545,Billungerweg,30.6,True,True,True,illegal_parking_obstruction,1.0,"Ein Wohnmobil, das mehr als die Hälfte des Rad- und Gehwegs einnimmt, stellt eine erhebliche Gefährdung für Radfahrer und Fußgänger dar.",50,0,10,15,0,10,-10,75,Confirmed cycling issue
913,2025-03-31T19:09:03.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1889,8.1961,Am Stadtrand 68 steht auf dem Parkstreifen ein silberner Ford Fiesta ohne Kennzeichen,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/f0435f9f-ddf2-4556-be13-3e9da1b697fb_1747128033729_flaw_reporter_report_picture.png,638614292,Am Stadtrand,22.12,False,True,False,unrelated,0.7,Ein Auto ohne Kennzeichen auf einem Parkstreifen ist ein allgemeines Ordnungsproblem und betrifft nicht spezifisch den Radverkehr.,0,-45,20,15,0,10,-10,0,Not cycling-specific
915,2025-04-01T07:25:33.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1214,8.1862,Großes Schlagloch auf Höhe der Hausnummer 74,,167255927,Wieselweg,119.09,True,True,True,pothole_damage,0.9,"Ein großes Schlagloch auf der Straße kann eine Gefahr für Radfahrer darstellen, wenn es sich auf ihrer Fahrspur befindet.",50,0,0,15,0,10,-10,65,Likely cycling issue
916,2025-04-01T09:08:45.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.1303,8.2132,Auf der ganzen Länge des Entwässerungsgrabens hinter der Lisztstr. ist die Holzverkleidung defekt und muss ersetzt werden. Ebenso enthält der GRaben viel Schlamm und muss gesäubert werden.,,21633320,Lisztstraße,17.22,False,False,False,unrelated,0.6,Defekte Holzverkleidungen und Schlamm in einem Entwässerungsgraben sind keine direkten Probleme für den Radverkehr.,0,0,20,15,0,10,-10,35,Possibly affects cyclists
918,2025-04-02T06:24:37.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1336,8.2079,In Höhe der Hausnummer 22 bis zur Gartenstraße kommt ein äußerst unangenehmer Geruch aus den Gullys.,,249393123,Am Schloßgarten,2.41,False,False,False,unrelated,0.8,Der Geruch aus den Gullys ist ein allgemeines städtisches Problem und betrifft Radfahrer nicht spezifisch.,0,-45,35,15,0,10,-10,5,Not cycling-specific
924,2025-04-02T12:23:27.000+00:00,IN_PROCESS,4,Verkehrszeichen ⚠️  ,53.1145,8.261,"Der Wendehammer am Ende der Schütte-Lanz-Straße ist häufiger zugeparkt so dass Lkw und Busse nicht mehr wenden können, ein Halteverbotsschild ist auch nicht mehr vorhanden...",,1218813435,,154.12,True,True,True,illegal_parking_obstruction,0.9,"Das Zuparken des Wendehamms behindert LKW und Busse und kann auch für Radfahrer gefährlich sein, besonders wenn ein Halteverbotsschild fehlt.",50,0,0,15,0,10,-10,65,Likely cycling issue
926,2025-04-02T13:30:42.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.087,8.2329,Schlaglöcher mitten auf der Fahrbahn am Eingang der 1. Kurve in Höhe Truppenübungsplatz (wenn man von der Sandkruger Str. kommt).,,1413282180,,1.58,True,True,True,pothole_damage,0.9,"Schlaglöcher auf der Fahrbahn stellen eine Gefahr für alle Verkehrsteilnehmer dar, einschließlich Radfahrer.",50,0,35,15,0,10,-10,100,Confirmed cycling issue
941,2025-04-07T06:10:54.000+00:00,OPEN,8,Wilde Müllkippe 🧹,53.1798,8.2647,Zwei abgelagerte Müllsäcke neben dem Entwässerungsgraben.,,25368357,Kleine Hamheide,202.49,False,False,False,unrelated,0.8,Müllsäcke neben einem Entwässerungsgraben sind ein allgemeines Sauberkeitsproblem und nicht spezifisch für Radfahrer.,0,-45,0,0,0,10,-10,0,Not cycling-specific
942,2025-04-07T07:33:23.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1578,8.2447,Der Regenwasserabfluß ist bedeckt.,https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/2e0a744b-92af-4c9c-8adf-c29aea9020cc_1747128041397_flaw_reporter_report_picture.png,1337247006,Großer Kuhlenweg,41.34,True,False,True,other_cycling,0.7,"Ein verdeckter Regenwasserabfluss kann zu Wasseransammlungen führen, die Radwege beeinträchtigen können.",50,0,10,15,0,10,-10,75,Confirmed cycling issue
944,2025-04-07T08:04:18.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1967,8.2145,Bei der Hausnummer 15 wurde ein abgemeldetes Auto auf dem Grünstreifen abgestellt. Es steht dort seit ungefähr 3 Wochen. Die Kennzeichenschilder sind noch befestigt.,,26784757,,73.86,False,False,False,unrelated,0.8,Ein abgemeldetes Auto auf einem Grünstreifen ist ein allgemeines Parkproblem und betrifft Radfahrer nicht direkt.,0,-45,0,15,0,10,-10,0,Not cycling-specific
945,2025-04-07T08:05:11.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.1826,8.246,Seit ungefähr 6 Wochen steht ein Anhänger durchgehend auf der Höhe der Hausnummer 20 in der Kurve. Für Kinder ist es schlecht einsehbar.,,25371046,,104.62,True,True,True,illegal_parking_obstruction,0.9,"Ein dauerhaft abgestellter Anhänger in einer Kurve behindert die Sicht und stellt eine Gefahr dar, auch für Radfahrer.",50,0,0,15,0,10,-10,65,Likely cycling issue
946,2025-04-07T09:11:37.000+00:00,IN_PROCESS,3,Straßen  🚧 ,53.128,8.1972,Geh- und Radweg beschädigt durch Baumwurzeln im Eichkamp 19,,21401982,,15.64,True,True,True,pothole_damage,1.0,Beschädigungen des Geh- und Radwegs durch Baumwurzeln beeinträchtigen direkt die Radinfrastruktur.,50,0,20,15,0,10,-10,85,Confirmed cycling issue
955,2025-04-08T18:06:25.000+00:00,IN_PROCESS,10,Privates Grün an Straßen 🌲,53.1387,8.147,"Ergänzung bzw. Nachfrge zu ID: 15267 22.01.2025
Die Eichen sehen mit dem gekappten Efeu erbärmlich aus! Die Straße ist voll mit vertrocknetem Efeulaub! Im Efeu wird derzeit von keiner Vogelart mehr genistet! Soll das so bleiben? Eine klimafreundliche Stadt, die sich für Straßengrün öffentlich stark macht, geht so brutal nutzbringendes Efeu vor! Warum muß das sein, frage nicht nur ich mich!
Wer hat diesen Frevel zu verantworten?",https://dialog-box-prod-bucket.s3.eu-central-1.amazonaws.com/images/oldenburg/b8812607-b593-47b7-bcad-974f8297989b_1747128044051_flaw_reporter_report_picture.png,1308302746,,181.79,False,True,False,unrelated,0.7,Die Beschwerde über das Beschneiden von Efeu und Laub auf der Straße ist kein direktes Sicherheitsproblem für Radfahrer.,0,-45,0,15,0,10,-10,0,Not cycling-specific
